date,avg_price,min_price,max_price,mandi_count,arrival_quantity,days_since_previous,day,month,day_of_week,day_of_year,lag_1,lag_2,lag_3,lag_7,lag_14,ma_3,ma_7,ma_14,std_7,change_1,change_3
2025-03-05,993.6853703703704,275.0,1700.0,54,0.0,1.0,5,3,2,64,1267.8870967741937,2029.8387096774193,1974.7,2060.967741935484,2267.2,1430.4703922739943,1806.9504218342977,1940.129691069893,477.59272883025426,-0.21626667477053574,-0.4967917302018685
2025-03-06,1132.7868852459017,500.0,1700.0,61,0.0,1.0,6,3,3,65,993.6853703703704,1267.8870967741937,2029.8387096774193,2054.6153846153848,2165.1396923076927,1131.4531174634883,1675.2606362100857,1866.3902048511934,522.8658257782985,0.1399854712801949,-0.4419325634863257
2025-03-07,1331.605076923077,300.0,1900.0,65,0.0,1.0,7,3,4,66,1132.7868852459017,993.6853703703704,1267.8870967741937,2057.8823529411766,2135.8236842105266,1152.6924441797828,1571.5067396360716,1808.9460186163758,506.07603159596357,0.1755124412779694,0.05025524773538348
2025-03-08,1254.1379310344828,850.0,2000.0,29,0.0,1.0,8,3,5,67,1331.605076923077,1132.7868852459017,993.6853703703704,2270.0440384615385,2112.744680851064,1239.5099644011536,1426.3772957179206,1747.6169650580484,408.65805039469967,-0.0581757663973439,0.2621076735456369
2025-03-09,1234.5294117647059,500.0,2250.0,51,0.0,1.0,9,3,6,68,1254.1379310344828,1331.605076923077,1132.7868852459017,1974.7,1948.2,1273.4241399074217,1320.638640255736,1696.6404944698131,331.63523954485487,-0.0156350579825002,0.08981612326551458
2025-03-10,1160.1308888888889,837.0,2100.0,45,0.0,1.0,10,3,0,69,1234.5294117647059,1254.1379310344828,1331.605076923077,2029.8387096774193,2056.7379032258063,1216.266077229359,1196.3946658573743,1632.5971363028905,111.52999313253117,-0.060264682369509104,-0.12877255502090101
2025-03-12,1271.1538461538462,550.0,2500.0,13,0.0,2.0,12,3,2,71,1160.1308888888889,1234.5294117647059,1254.1379310344828,1267.8870967741937,2033.549019607843,1221.9380489358134,1196.8613443401816,1578.1403381990335,111.8852679067674,0.09569864773731629,0.013567817939552862
2025-03-13,1427.4,1112.0,1800.0,5,0.0,1.0,13,3,3,72,1271.1538461538462,1160.1308888888889,1234.5294117647059,993.6853703703704,2060.967741935484,1286.228245014245,1258.8205771444148,1532.8854994893559,100.08733577435088,0.12291679273827527,0.15623004717205902
2025-03-14,1456.851851851852,950.0,1900.0,27,0.0,1.0,14,3,4,73,1427.4,1271.1538461538462,1160.1308888888889,1132.7868852459017,2054.6153846153848,1385.1352326685658,1305.1155723738361,1490.188104291961,106.79743823401095,0.020633215533033322,0.2557650742729094
2025-03-15,1508.2,1000.0,2600.0,45,0.0,1.0,15,3,5,74,1456.851851851852,1427.4,1271.1538461538462,1331.605076923077,2057.8823529411766,1464.1506172839506,1330.3434185276824,1450.925079081877,131.98525057882532,0.03524596415406123,0.186481089258699
2025-03-16,1597.7575757575758,1000.0,3500.0,33,0.0,1.0,16,3,6,75,1508.2,1456.851851851852,1427.4,1254.1379310344828,2270.0440384615385,1520.936475869809,1379.4319392024097,1402.9046174601651,159.8728209915609,0.05938043744700683,0.11934816852849628
2025-03-17,1433.378787878788,1000.0,2666.0,66,0.0,1.0,17,3,0,76,1597.7575757575758,1508.2,1456.851851851852,1234.5294117647059,1974.7,1513.1121212121209,1407.8389929329928,1364.2388165943644,146.98112603523285,-0.10288093160869394,-0.016112183227983357
2025-03-18,1438.6969696969697,1000.0,2600.0,66,0.0,1.0,18,3,1,77,1433.378787878788,1597.7575757575758,1508.2,1160.1308888888889,2029.8387096774193,1489.9444444444443,1447.6341473341472,1322.0144065957609,98.42767072633387,0.003710241747090448,-0.04608343078042054
2025-03-19,1364.7083333333333,1000.0,1750.0,48,0.0,1.0,19,3,2,78,1438.6969696969697,1433.378787878788,1597.7575757575758,1271.1538461538462,1267.8870967741937,1412.2613636363633,1460.999074074074,1328.930209207128,73.72141620466903,-0.051427533331929176,-0.14586020179797443
2025-03-20,1348.0694444444443,877.0,2400.0,72,0.0,1.0,20,3,3,79,1364.7083333333333,1438.6969696969697,1433.378787878788,1427.4,993.6853703703704,1383.8249158249155,1449.6661375661374,1354.243357355276,84.98454620667998,-0.012192267374998789,-0.05951625917430403
2025-03-21,1307.732142857143,850.0,2000.0,56,0.0,1.0,21,3,4,80,1348.0694444444443,1364.7083333333333,1438.6969696969697,1456.851851851852,1132.7868852459017,1340.1699735449733,1428.3633219954647,1366.7394471846505,100.20910909137467,-0.029922272738645894,-0.09103016799111752
2025-03-22,1310.0576923076924,350.0,2300.0,52,0.0,1.0,22,3,5,81,1307.732142857143,1348.0694444444443,1364.7083333333333,1508.2,1331.605076923077,1321.953093203093,1400.0572780394211,1365.2003482835516,101.86992953373772,0.0017783071734158717,-0.04004565641667579
2025-03-23,1422.1875,850.0,2700.0,32,0.0,1.0,23,3,6,82,1310.0576923076924,1307.732142857143,1348.0694444444443,1597.7575757575758,1254.1379310344828,1346.6591117216115,1374.9758386454816,1377.203888923946,56.66522162509456,0.08559150360377554,0.05498088830735326
2025-03-24,1374.1846153846154,1000.0,2250.0,65,0.0,1.0,24,3,0,83,1422.1875,1310.0576923076924,1307.732142857143,1433.378787878788,1234.5294117647059,1368.809935897436,1366.5195282891711,1387.1792606110819,50.58794538907986,-0.033752852289437585,0.050815048701247534
2025-03-25,1456.076769230769,900.0,2700.0,65,0.0,1.0,25,3,1,84,1374.1846153846154,1422.1875,1310.0576923076924,1438.6969696969697,1160.1308888888889,1417.4829615384613,1369.0023567939995,1408.3182520640735,54.95847918707309,0.05959326929535824,0.11146003552397854
2025-03-26,1400.0655737704917,1000.0,2350.0,61,0.0,1.0,26,3,2,85,1456.076769230769,1374.1846153846154,1422.1875,1364.7083333333333,1271.1538461538462,1410.1089861286252,1374.053391142165,1417.5262326081195,56.11075473691761,-0.03846719942511512,-0.015554859137426158
2025-03-27,1387.095238095238,638.0,2000.0,63,0.0,1.0,27,3,3,86,1400.0655737704917,1456.076769230769,1374.1846153846154,1348.0694444444443,1427.4,1414.4125270321663,1379.62850452085,1414.6473210434938,55.02704160159228,-0.009264091567028121,0.009395115158532752
2025-03-28,1336.659574468085,800.0,2500.0,47,0.0,1.0,28,3,4,87,1387.095238095238,1400.0655737704917,1456.076769230769,1307.732142857143,1456.851851851852,1374.606795444605,1383.7609947509845,1406.0621583732245,49.54047443829127,-0.03636063497443143,-0.08201297986902911
2025-03-29,1406.9354838709678,900.0,2600.0,31,0.0,1.0,29,3,5,88,1336.659574468085,1387.095238095238,1400.0655737704917,1310.0576923076924,1508.2,1376.8967654780965,1397.600679260024,1398.8289786497226,37.615762939629924,0.05257577227982568,0.004906848814212994
2025-03-30,1328.75,875.0,1800.0,20,0.0,1.0,30,3,6,89,1406.9354838709678,1336.659574468085,1387.095238095238,1422.1875,1597.7575757575758,1357.4483527796842,1384.2524649743098,1379.6141518098957,43.547587451981954,-0.05557147770262527,-0.042062892649936456
2025-03-31,1238.888888888889,950.0,1600.0,18,0.0,1.0,31,3,0,90,1328.75,1406.9354838709678,1336.659574468085,1374.1846153846154,1433.378787878788,1324.8581242532855,1364.9245040463486,1365.7220161677599,70.46579711566895,-0.06762830563395006,-0.07314553940789559
